000001543,1999,5,4,1,300,0,0,5540,2000,1
000001556,1999,10,5,1,C00,1,0,5541,2000,1
000001590,1999,11,2,4,100,1,0,5503,2000,1
000001597,1999,10,1,6,500,0,0,5523,2000,1
000001602,1999,10,7,1,C00,1,0,5541,2000,1
000001607,1998,6,2,1,200,0,0,5537,2000,1
000001610,1999,11,4,5,600,0,0,5542,2000,1
000001616,1999,11,1,4,100,1,0,5503,2000,1
000001637,1999,11,7,1,600,0,0,5564,2000,1
000001644,1999,11,2,5,500,0,0,5527,2000,1
000001655,1999,11,3,5,500,0,0,5527,2000,1
000001666,1999,11,5,6,600,0,0,5564,2000,1
000001678,1999,11,2,4,600,0,0,5564,2000,1
000001682,1999,11,3,5,800,0,0,5505,2000,1
000001689,1999,11,1,5,600,0,0,5550,2000,1
000001694,1999,11,2,5,600,1,0,5564,2000,1
000001704,1999,11,3,5,200,0,0,5537,2000,1
000001706,1999,11,1,5,600,0,0,5550,2000,1
000001714,1999,11,3,3,700,0,0,5508,2000,1
000001729,1999,11,3,3,600,0,0,5539,2000,1
000001740,1999,9,2,2,100,0,0,5552,2000,0
000001757,1999,11,1,4,700,0,0,5522,2000,0
000001768,1999,11,4,1,200,0,0,5537,2000,1
000001775,1999,11,5,3,500,0,0,5527,2000,1
000001778,1999,11,5,3,500,0,0,5527,2000,1
000001790,1999,11,6,5,500,0,0,5527,2000,1
000001791,1999,11,4,3,500,0,0,5527,2000,1
000001801,1999,11,1,6,500,0,0,5546,2000,1
000001805,1999,11,4,5,500,0,0,5561,2000,1
000001810,1998,5,1,1,300,0,0,5517,2000,1
000001814,1999,11,1,5,700,0,0,5522,2000,0
000001821,1999,5,6,2,100,0,0,5559,2000,1
000001826,1999,11,4,4,700,0,0,5522,2000,0
000001828,1999,11,6,2,500,0,0,5527,2000,1
000001834,1999,11,5,6,800,0,0,5505,2000,1
000001837,1999,11,5,6,800,0,0,5505,2000,1
000001840,1999,11,5,6,700,0,0,5522,2000,1
000001841,1999,11,6,6,500,0,0,5527,2000,1
000001843,1999,10,2,1,100,0,0,5503,2000,1
000001852,1999,11,3,5,600,0,0,5564,2000,1
000001853,1999,11,3,1,500,0,0,5527,2000,1
000001868,1999,11,4,3,600,0,0,5564,2000,0
000001897,1999,9,3,1,600,0,0,5564,2000,1
000001910,1999,11,4,5,600,0,0,5564,2000,1
000001915,1999,11,3,3,600,0,0,5564,2000,1
000001923,1999,11,3,5,800,1,0,5538,2000,1
000001929,1999,9,5,4,500,1,0,5523,2000,1
000001939,1999,11,2,1,200,0,0,5537,2000,1
000001944,1999,11,1,1,500,0,0,5523,2000,1
000001945,1999,11,3,4,600,0,0,5564,2000,1
000001949,1999,11,4,5,600,0,0,5564,2000,1
000001966,1999,11,2,5,600,0,0,5542,2000,1
000001970,1999,11,5,4,600,0,0,5564,2000,1
000001987,1998,12,4,1,800,0,0,5557,2000,1
000002014,1999,11,3,1,100,0,0,5559,2000,1
000002018,1999,11,4,5,100,1,0,5559,2000,0
000002040,1999,11,3,1,500,0,0,5526,2000,1
000002042,1999,11,1,1,500,0,0,5525,2000,1
000002044,1999,11,4,1,200,0,0,5537,2000,1
000002049,1999,11,3,6,500,0,0,5526,2000,1
000002052,1999,8,6,5,100,0,0,5559,2000,1
000002053,1999,11,2,6,100,0,0,5503,2000,1
000002063,1999,11,5,4,600,0,0,5564,2000,1
000002079,1999,11,4,1,200,0,0,5537,2000,1
000002087,1999,11,6,4,600,0,0,5564,2000,1
000002088,1999,11,4,1,200,0,0,5555,2000,1
000002089,1999,11,3,6,500,0,0,5526,2000,1
000002090,1999,11,2,1,200,0,0,5537,2000,1
000002100,1999,11,5,4,200,0,0,5537,2000,1
000002106,1999,11,5,1,200,0,0,5537,2000,1
000002107,1999,6,1,1,100,0,0,5503,2000,1
000002116,1999,11,6,1,200,0,0,5537,2000,1
000002121,1999,11,5,5,600,1,0,5564,2000,1
000002127,1999,11,6,1,200,0,0,5537,2000,0
000002129,1999,11,4,1,500,0,0,5509,2000,1
000002135,1999,11,6,1,200,0,0,5537,2000,1
000002141,1999,11,7,5,600,1,0,5564,2000,1
000002159,1999,11,6,5,200,1,0,5501,2000,1
000002160,1999,11,4,3,500,0,0,5556,2000,1
000002174,1999,9,1,1,100,0,0,5535,2000,1
000002179,1999,10,7,1,100,0,0,5503,2000,1
000002180,1999,11,4,5,500,0,0,5556,2000,1
000002183,1999,9,1,1,700,0,0,5522,2000,1
000002191,1999,10,7,1,100,0,0,5503,2000,1
000002196,1999,11,1,3,600,0,0,5564,2000,1
000002202,1999,11,1,4,600,0,0,5564,2000,1
000002217,1999,11,7,5,600,1,0,5564,2000,1
000002227,1999,11,7,5,600,1,0,5564,2000,1
000002270,1999,5,5,1,100,0,0,5503,2000,0
000002285,1999,11,5,3,600,0,0,5564,2000,1
000002293,1999,11,1,3,200,0,0,5501,2000,0
000002294,1999,10,5,2,100,0,0,5503,2000,1
000002308,1999,11,1,3,100,0,0,5503,2000,1
000002315,1999,11,6,5,600,0,0,5564,2000,1
000002319,1999,11,4,1,500,0,0,5525,2000,1
000002321,1999,11,7,6,500,0,0,5561,2000,1
000002324,1999,11,1,5,600,0,0,5564,2000,1
000002333,1999,11,7,4,600,0,0,5564,2000,1
000002335,1999,10,4,1,400,0,0,5544,2000,1
000002336,1999,11,2,1,100,0,0,5503,2000,1
000002341,1999,11,4,3,600,0,0,5564,2000,1
000002343,1999,11,1,5,600,0,0,5564,2000,1
000002345,1999,11,6,1,400,0,0,5558,2000,1
000002347,1999,11,5,1,800,0,0,5505,2000,0
000002350,1999,8,1,1,400,0,0,5544,2000,1
000002352,1999,11,7,3,600,0,0,5564,2000,1
000002353,1999,11,1,2,100,0,0,5554,2000,1
000002357,1999,11,4,3,500,0,0,5556,2000,1
000002359,1999,9,4,1,600,0,0,5564,2000,1
000002362,1999,11,5,3,600,0,0,5564,2000,1
000002367,1999,11,6,4,400,0,0,5544,2000,1
000002370,1999,11,5,3,600,0,0,5564,2000,1
000002374,1999,11,5,3,600,0,0,5564,2000,1
000002375,1999,11,5,3,600,0,0,5564,2000,1
000002379,1999,11,7,6,500,0,0,5556,2000,1
000002382,1999,11,3,5,600,1,0,5564,2000,1
000002386,1999,11,5,3,600,0,0,5564,2000,1
000002394,1999,11,5,2,400,0,0,5514,2000,1
000002400,1999,11,1,4,600,0,0,5564,2000,1
000002402,1999,11,5,2,600,0,0,5564,2000,1
000002409,1999,11,5,3,600,0,0,5564,2000,1
000002418,1999,11,5,6,600,0,0,5564,2000,1
000002421,1999,11,3,5,600,0,0,5564,2000,1
000002430,1999,11,1,3,600,1,0,5564,2000,1
000002444,1997,11,3,2,400,0,0,5518,2000,0
000002445,1999,11,3,4,500,0,0,5528,2000,1
000002447,1999,11,5,4,600,0,0,5564,2000,1
000002455,1999,11,7,6,500,0,0,5527,2000,1
000002466,1999,2,1,1,600,0,0,5564,2000,1
000002475,1999,11,3,5,600,0,0,5564,2000,1
000002503,1999,10,5,1,600,0,0,5564,2000,1
000002513,1999,11,5,3,800,0,0,5534,2000,0
000002514,1999,11,5,5,100,0,0,5535,2000,1
000002522,1999,11,6,4,600,0,0,5564,2000,1
000002524,1999,11,2,1,D00,0,0,5545,2000,0
000002531,1999,11,7,1,C00,0,0,5512,2000,1
000002539,1999,10,6,6,600,0,0,5521,2000,1
000002541,1999,11,7,3,500,0,0,5528,2000,1
000002548,1999,11,1,4,600,0,0,5564,2000,1
000002551,1999,8,2,3,500,0,0,5527,2000,1
000002552,1999,8,2,3,500,0,0,5527,2000,1
000002553,1999,11,5,4,600,0,0,5564,2000,1
000002556,1999,8,2,3,500,0,0,5527,2000,1
000002557,1999,11,1,4,600,0,0,5564,2000,1
000002558,1999,8,2,3,500,0,0,5527,2000,1
000002565,1999,11,6,5,600,1,0,5564,2000,1
000002583,1999,11,3,5,600,0,0,5564,2000,1
000002598,1999,11,2,1,600,0,0,5564,2000,1
000002608,1999,11,6,1,200,1,0,5501,2000,1
000002618,1999,11,1,5,100,1,0,5559,2000,0
000002639,1999,11,3,2,600,0,0,5564,2000,1
000002643,1999,11,3,4,600,0,0,5564,2000,1
000002645,1999,11,3,4,600,0,0,5564,2000,1
000002646,1999,11,1,6,600,0,0,5564,2000,1
000002648,1999,11,5,4,500,1,0,5525,2000,1
000002652,1999,11,3,4,600,0,0,5564,2000,1
000002656,1999,11,3,4,600,0,0,5564,2000,1
000002659,1999,11,2,1,500,0,0,5515,2000,1
000002661,1999,11,5,5,600,0,0,5564,2000,1
000002667,1999,10,3,1,600,0,0,5564,2000,1
000002672,1999,11,2,4,500,0,0,5525,2000,1
000002675,1999,11,2,1,100,0,0,5503,2000,1
000002695,1999,11,4,5,600,0,0,5564,2000,1
000002699,1996,5,3,1,600,0,0,5564,2000,0
000002702,1999,11,2,4,500,0,0,5528,2000,1
000002717,1999,11,4,2,500,0,0,5528,2000,1
000002719,1999,5,1,1,800,0,0,5538,2000,1
000002722,1999,9,4,1,800,0,0,5534,2000,0
000002727,1998,8,6,1,600,0,0,5550,2000,1
000002735,1999,11,5,5,500,0,0,5528,2000,1
000002738,1999,11,3,5,500,0,0,5528,2000,1
000002739,1999,11,2,4,600,0,0,5564,2000,1
000002746,1999,11,1,3,600,0,0,5564,2000,1
000002751,1999,11,2,3,600,0,0,5550,2000,0
000002753,1998,12,4,1,600,0,0,5550,2000,1
000002755,1998,12,4,1,400,0,0,5518,2000,1
000002764,1999,11,6,3,600,0,0,5564,2000,1
000002767,1999,11,6,6,500,0,0,5527,2000,1
000002776,1999,8,5,1,800,0,0,5538,2000,1
000002783,1999,11,2,6,600,0,0,5564,2000,1
000002795,1999,11,5,5,600,0,0,5542,2000,1
000002796,1999,11,2,5,600,0,0,5542,2000,0
000002798,1998,11,3,1,600,1,0,5542,2000,1
000002817,1999,11,5,6,600,0,0,5564,2000,1
000002820,1999,10,2,1,100,1,0,5503,2000,1
000002821,1999,11,3,5,500,0,0,5528,2000,1
000002828,1999,11,4,1,100,0,0,5503,2000,1
000002829,1999,11,3,5,500,0,0,5527,2000,1
000002834,1999,10,3,1,100,0,0,5503,2000,1
000002841,1999,11,2,6,600,0,0,5564,2000,1
000002844,1999,10,2,3,500,0,0,5528,2000,1
000002851,1999,11,4,5,500,0,0,5528,2000,1
000002857,1999,11,4,5,500,0,0,5528,2000,1
000002862,1999,6,4,1,600,0,0,5564,2000,1
000002864,1999,11,4,2,600,0,0,5564,2000,1
000002865,1999,8,2,1,500,0,0,5528,2000,1
000002866,1999,11,4,6,600,0,0,5564,2000,1
000002874,1999,11,5,5,500,0,0,5528,2000,1
000002876,1999,10,6,1,100,0,0,5503,2000,1
000002877,1999,11,1,2,600,0,0,5564,2000,1
000002878,1999,11,5,2,500,0,0,5528,2000,1
000002881,1999,11,1,4,600,0,0,5564,2000,1
000002884,1999,11,4,4,200,0,0,5537,2000,1
000002886,1997,4,4,3,500,0,0,5527,2000,1
000002887,1999,2,2,1,600,0,0,5564,2000,1
000002893,1999,10,6,4,600,0,0,5564,2000,1
000002897,1999,11,2,6,200,0,0,5537,2000,1
000002898,1999,2,3,1,600,0,0,5564,2000,1
000002899,1999,11,1,4,600,0,0,5564,2000,1
000002902,1999,11,6,4,700,0,0,5522,2000,0
000002903,1999,12,3,1,200,0,0,5537,2000,1
000002904,1999,2,5,1,600,0,0,5564,2000,1
000002909,1999,12,3,1,200,0,0,5537,2000,1
000002912,1999,11,2,6,500,0,0,5526,2000,1
000002920,1999,10,6,1,600,0,0,5564,2000,1
000002925,1999,10,6,1,600,0,0,5564,2000,1
000002929,1999,10,6,1,600,0,0,5564,2000,1
000002933,1999,11,6,4,500,0,0,5556,2000,1
000002936,1999,10,6,1,600,0,0,5564,2000,1
000002937,1999,11,6,6,600,1,0,5542,2000,1
000002942,1999,12,3,6,100,0,0,5559,2000,1
000002948,1999,12,3,4,100,0,0,5559,2000,1
000002953,1999,11,5,4,600,0,0,5521,2000,1
000002958,1999,11,1,2,600,0,0,5564,2000,1
000002961,1998,10,6,1,D00,0,0,5543,2000,1
000002975,1999,11,3,6,500,0,0,5528,2000,1
000002976,1999,11,7,6,700,0,0,5508,2000,1
000002984,1999,3,1,1,600,0,0,5564,2000,1
000003001,1999,11,3,5,500,0,0,5528,2000,1
000003023,1999,11,4,1,500,0,0,5528,2000,1
000003029,1999,11,3,3,500,0,0,5528,2000,1
000003044,1999,11,2,5,500,0,0,5527,2000,1
000003047,1999,11,7,1,500,0,0,5527,2000,1
000003054,1999,11,4,4,500,0,0,5527,2000,1
000003055,1999,11,5,3,600,0,0,5550,2000,1
000003063,1999,11,2,1,200,0,0,5511,2000,1
000003065,1999,8,2,1,500,0,0,5526,2000,1
000003066,1996,8,4,1,400,0,0,5518,2000,1
000003069,1995,12,7,1,600,0,0,5564,2000,1
000003071,1999,11,2,5,500,0,0,5524,2000,1
000003072,1996,12,5,1,600,0,0,5550,2000,0
000003077,1999,11,6,6,600,0,0,5564,2000,1
000003081,1998,12,4,1,600,0,0,5564,2000,0
000003083,1999,12,3,6,600,0,0,5564,2000,1
000003087,1999,12,2,3,600,0,0,5564,2000,1
000003095,1999,11,6,1,200,1,0,5501,2000,1
000003102,1999,12,4,5,500,0,0,5515,2000,1
000003105,1999,11,6,5,A00,0,0,5547,2000,1
000003111,1998,12,3,1,600,0,0,5564,2000,0
000003118,1999,11,1,5,600,0,0,5564,2000,1
000003125,1999,12,3,4,500,0,0,5525,2000,1
000003126,1999,11,4,1,600,0,0,5564,2000,1
000003128,1999,11,6,5,500,0,0,5528,2000,1
000003132,1999,9,6,1,600,0,0,5564,2000,0
000003136,1999,12,4,4,600,0,0,5542,2000,1
000003137,1999,11,5,3,500,0,0,5528,2000,1
000003141,1999,11,6,1,A00,0,0,5547,2000,1
000003144,1999,11,1,4,100,1,0,5503,2000,1
000003145,1999,11,7,1,600,0,0,5564,2000,1
000003147,1999,11,1,2,500,0,0,5528,2000,1
000003151,1999,12,3,5,500,0,0,5526,2000,1
000003152,1999,11,1,1,600,0,0,5564,2000,1
000003156,1999,12,3,6,A00,0,0,5547,2000,1
000003157,1999,11,1,6,500,0,0,5526,2000,1
000003158,1999,10,7,5,400,0,0,5544,2000,1
000003159,1999,11,6,4,600,0,0,5542,2000,1
000003161,1999,11,1,5,500,0,0,5528,2000,1
000003162,1999,11,4,1,600,0,0,5564,2000,1
000003167,1999,11,1,3,500,0,0,5528,2000,1
000003176,1999,11,1,4,500,0,0,5528,2000,1
000003179,1999,12,5,5,500,0,0,5523,2000,1
000003180,1999,11,1,4,500,0,0,5524,2000,1
000003185,1998,9,4,4,100,0,0,5503,2000,1
000003193,1999,12,3,4,700,0,0,5536,2000,1
000003200,1999,5,6,1,500,0,0,5527,2000,1
000003204,1999,11,2,2,500,0,0,5528,2000,1
000003207,1999,11,6,5,700,0,0,5536,2000,1
000003210,1999,11,1,2,500,0,0,5528,2000,1
000003214,1999,11,2,2,500,0,0,5528,2000,1
000003222,1999,12,4,2,300,0,0,5540,2000,0
000003224,1999,10,1,2,100,0,0,5503,2000,1
000003225,1998,3,2,1,800,0,0,5538,2000,1
000003226,1999,12,4,6,700,0,0,5529,2000,0
000003248,1999,12,5,1,200,0,0,5555,2000,1
000003250,1999,2,2,1,800,0,0,5538,2000,1
000003256,1999,12,5,5,800,0,0,5557,2000,1
000003258,1999,11,1,1,300,0,0,5548,2000,1
000003267,1999,12,5,3,300,0,0,5540,2000,1
000003276,1999,11,6,5,600,0,0,5564,2000,1
000003277,1999,11,1,5,600,0,0,5565,2000,0
000003282,1999,11,3,3,500,0,0,5525,2000,0
000003286,1999,10,5,1,400,0,0,5544,2000,1
000003288,1999,12,3,5,300,0,0,5540,2000,0
000003291,1999,12,5,5,300,0,0,5540,2000,1
000003292,1999,12,6,1,600,0,0,5542,2000,1
000003297,1999,12,6,6,600,0,0,5542,2000,1
000003299,1999,12,6,6,300,0,0,5540,2000,1
000003300,1999,12,6,6,600,0,0,5542,2000,1
000003313,1999,12,6,5,600,0,0,5542,2000,1
000003315,1999,12,6,1,600,0,0,5542,2000,1
000003320,1999,11,2,1,800,1,0,5538,2000,1
000003323,1999,11,3,5,600,0,0,5521,2000,1
000003329,1999,9,1,1,100,0,0,5554,2000,1
000003331,1998,12,4,1,800,0,0,5538,2000,0
000003337,1999,9,1,1,100,0,0,5554,2000,1
000003348,1999,12,7,5,600,0,0,5550,2000,0
000003350,1999,12,4,5,100,0,0,5559,2000,1
000003356,1999,6,3,1,800,0,0,5538,2000,1
000003357,1999,11,5,5,500,0,0,5528,2000,1
000003361,1999,11,6,5,500,0,0,5528,2000,1
000003362,1999,12,6,5,600,0,0,5564,2000,1
000003364,1999,11,5,5,500,0,0,5528,2000,1
000003369,1999,11,2,4,600,0,0,5564,2000,1
000003371,1999,10,1,3,500,0,0,5528,2000,1
000003374,1999,11,5,5,600,0,0,5564,2000,1
000003377,1999,11,7,3,500,0,0,5528,2000,1
000003380,1999,12,6,1,500,0,0,5525,2000,1
000003381,1999,11,6,4,500,0,0,5528,2000,1
000003383,1999,11,4,3,600,0,0,5564,2000,1
000003384,1999,10,2,3,800,0,0,5505,2000,1
000003385,1999,12,5,6,100,0,0,5551,2000,1
000003386,1999,12,5,6,500,0,0,5515,2000,1
000003387,1999,11,4,1,600,0,0,5564,2000,1
000003391,1999,11,1,5,500,0,0,5528,2000,1
000003394,1999,12,7,5,100,0,0,5551,2000,1
000003397,1999,11,1,4,500,0,0,5528,2000,1
000003401,1999,11,1,3,500,0,0,5528,2000,1
000003403,1998,12,3,1,600,0,0,5564,2000,1
000003407,1999,11,5,4,500,0,0,5528,2000,1
000003412,1999,12,5,2,600,0,0,5564,2000,1
000003417,1999,11,2,6,600,0,0,5564,2000,1
000003431,1999,12,5,4,600,0,0,5564,2000,1
000003433,1999,11,4,3,500,0,0,5506,2000,1
000003434,1999,6,2,1,600,0,0,5564,2000,1
000003441,1999,7,5,1,400,0,0,5558,2000,1
000003445,1999,12,3,5,700,1,0,5536,2000,1
000003447,1999,11,4,4,500,0,0,5506,2000,1
000003457,1999,12,3,5,600,0,0,5564,2000,1
000003460,1999,11,4,6,500,0,0,5506,2000,1
000003464,1999,12,5,6,C00,0,0,5541,2000,0
000003466,1999,12,6,1,600,0,0,5550,2000,0
000003469,1999,12,5,3,500,0,0,5525,2000,1
000003470,1999,12,6,5,200,0,0,5537,2000,1
000003471,1999,11,4,6,500,0,0,5506,2000,1
000003475,1999,11,6,3,600,0,0,5564,2000,1
000003477,1999,12,6,6,100,0,0,5503,2000,1
000003482,1999,11,2,1,600,0,0,5564,2000,1
000003485,1999,12,5,1,800,0,0,5538,2000,0
000003489,1999,12,6,4,600,0,0,5550,2000,0
000003495,1999,12,4,5,600,0,0,5564,2000,1
000003496,1999,12,7,4,100,0,0,5554,2000,0
000003501,1999,12,5,3,600,1,0,5564,2000,1
000003502,1999,12,6,5,100,0,0,5503,2000,1
000003505,1997,12,2,1,600,0,0,5542,2000,0
000003506,1999,12,7,1,600,0,0,5542,2000,1
000003507,1999,12,7,1,600,0,0,5565,2000,1
000003513,1999,12,7,5,600,0,0,5550,2000,0
000003517,1999,11,5,4,500,0,0,5528,2000,1
000003521,1999,11,4,1,600,0,0,5542,2000,1
000003524,1999,11,4,5,600,0,0,5521,2000,1
000003532,1999,12,6,5,C00,0,0,5541,2000,1
000003533,1999,12,6,1,700,0,0,5536,2000,1
000003535,1999,11,5,1,500,0,0,5506,2000,1
000003537,1999,12,6,1,600,0,0,5550,2000,1
000003540,1999,11,7,6,600,0,0,5564,2000,1
000003542,1999,12,5,3,500,0,0,5526,2000,1
000003543,1999,12,7,6,600,0,0,5564,2000,1
000003548,1999,11,1,4,500,0,0,5506,2000,1
000003558,1999,11,1,5,600,0,0,5564,2000,1
000003565,1999,12,5,5,600,0,0,5550,2000,1
000003567,1999,11,1,6,500,0,0,5506,2000,1
000003569,1999,11,1,5,600,0,0,5564,2000,1
000003576,1999,8,3,6,600,1,0,5542,2000,1
000003578,1999,11,1,4,600,0,0,5564,2000,1
000003584,1999,12,6,6,600,0,0,5550,2000,1
